
SIH26081 Project Cleanup Manifest
Execution Date: Friday 04 September 2026 04:13:21 PM IST
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/decomposition/tests/__pycache__ (279017 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/decomposition/__pycache__ (358645 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/tests/__pycache__ (216048 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/ensemble/_hist_gradient_boosting/__pycache__ (140926 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/ensemble/tests/__pycache__ (362772 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/ensemble/__pycache__ (410153 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/experimental/tests/__pycache__ (5026 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/experimental/__pycache__ (3590 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/_numpydoc/__pycache__ (34663 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/_packaging/__pycache__ (34359 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/_scipy/sparse/csgraph/__pycache__ (21401 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/_scipy/sparse/__pycache__ (202 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/_scipy/__pycache__ (195 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_compat/common/__pycache__ (94145 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_compat/cupy/__pycache__ (27210 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_compat/dask/array/__pycache__ (34653 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_compat/dask/__pycache__ (210 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_compat/numpy/__pycache__ (29242 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_compat/torch/__pycache__ (67345 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_compat/__pycache__ (5338 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_extra/_lib/_utils/__pycache__ (26417 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_extra/_lib/__pycache__ (92965 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/array_api_extra/__pycache__ (31296 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/externals/__pycache__ (47655 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/feature_extraction/tests/__pycache__ (116393 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/feature_extraction/__pycache__ (142934 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/feature_selection/tests/__pycache__ (163584 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/feature_selection/__pycache__ (159386 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/frozen/tests/__pycache__ (11480 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/frozen/__pycache__ (6264 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/gaussian_process/tests/__pycache__ (84646 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/gaussian_process/__pycache__ (162808 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/impute/tests/__pycache__ (136222 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/impute/__pycache__ (98755 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/inspection/_plot/tests/__pycache__ (97236 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/inspection/_plot/__pycache__ (86256 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/inspection/tests/__pycache__ (73262 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/inspection/__pycache__ (45959 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/linear_model/_glm/tests/__pycache__ (52467 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/linear_model/_glm/__pycache__ (56426 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/linear_model/tests/__pycache__ (729332 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/linear_model/__pycache__ (737088 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/manifold/tests/__pycache__ (113196 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/manifold/__pycache__ (157940 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/metrics/_pairwise_distances_reduction/__pycache__ (29417 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/metrics/_plot/tests/__pycache__ (125680 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/metrics/_plot/__pycache__ (98504 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/metrics/cluster/tests/__pycache__ (57072 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/metrics/cluster/__pycache__ (69391 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/metrics/tests/__pycache__ (639294 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/metrics/__pycache__ (429151 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/mixture/tests/__pycache__ (93190 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/mixture/__pycache__ (99405 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/model_selection/tests/__pycache__ (452902 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/model_selection/__pycache__ (399035 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/neighbors/tests/__pycache__ (248692 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/neighbors/__pycache__ (206515 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/neural_network/tests/__pycache__ (71110 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/neural_network/__pycache__ (104492 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/preprocessing/tests/__pycache__ (472142 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/preprocessing/__pycache__ (353005 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/semi_supervised/tests/__pycache__ (35173 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/semi_supervised/__pycache__ (45015 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/svm/tests/__pycache__ (112894 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/svm/__pycache__ (120173 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/tests/__pycache__ (783169 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/tree/tests/__pycache__ (214909 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/tree/__pycache__ (128627 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/utils/_repr_html/tests/__pycache__ (66381 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/utils/_repr_html/__pycache__ (44634 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/utils/_test_common/__pycache__ (34704 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/utils/tests/__pycache__ (834107 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/utils/__pycache__ (935317 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/sklearn/__pycache__ (600601 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/rich/_unicode_data/__pycache__ (373102 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/rich/__pycache__ (1359059 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/_config/__pycache__ (49884 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/_libs/tslibs/__pycache__ (2456 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/_libs/window/__pycache__ (190 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/_libs/__pycache__ (576 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/_testing/__pycache__ (106238 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/api/executors/__pycache__ (381 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/api/extensions/__pycache__ (773 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/api/indexers/__pycache__ (507 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/api/interchange/__pycache__ (454 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/api/types/__pycache__ (593 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/api/typing/__pycache__ (4848 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/api/__pycache__ (3349 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/arrays/__pycache__ (674 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/compat/numpy/__pycache__ (15438 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/compat/__pycache__ (24254 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/_numba/kernels/__pycache__ (28769 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/_numba/__pycache__ (41163 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/array_algos/__pycache__ (60368 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/arrays/arrow/__pycache__ (210426 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/arrays/sparse/__pycache__ (111017 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/arrays/__pycache__ (952445 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/computation/__pycache__ (172688 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/dtypes/__pycache__ (347348 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/groupby/__pycache__ (461595 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/indexers/__pycache__ (41826 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/indexes/__pycache__ (833320 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/interchange/__pycache__ (87394 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/internals/__pycache__ (285636 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/methods/__pycache__ (39456 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/ops/__pycache__ (60262 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/reshape/__pycache__ (326712 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/pandas/core/sparse/__pycache__ (536 bytes) - Python cache directory
